0, 0, Header, 1, 8, 960
1, 0, Start_track
1, 648960, Tempo, 259739
1, 652800, Tempo, 265486
1, 664320, Tempo, 258619
1, 668160, Tempo, 259739
1, 672000, Tempo, 263157
1, 675840, Tempo, 256410
1, 679680, Tempo, 260868
1, 687360, Tempo, 258619
1, 691200, Tempo, 264317
1, 695040, Tempo, 257510
1, 698880, Tempo, 262008
1, 710400, Tempo, 266665
1, 714240, Tempo, 270269
1, 714240, End_track
2, 0, Start_track
2, 0, Title_t, "PART GUITAR"
2, 0, Text_t, "[idle]"
2, 7650, Text_t, "[play]"
2, 7650, Text_t, "drum_off"
2, 7650, Text_t, "bass_off"
2, 7650, Text_t, "sing_off"
2, 7650, Text_t, "bass_half_tempo"
2, 7650, Text_t, "[crowd_half_tempo]"
2, 7650, Text_t, "drum_half_tempo"
2, 7650, Text_t, "gtr_half_tempo"
2, 7650, Text_t, "[half_tempo]"
2, 7650, Text_t, "[music_start]"
2, 7650, Note_on_c, 0, 105, 100
2, 7650, Note_on_c, 0, 93, 100
2, 7650, Note_on_c, 0, 69, 100
2, 7650, Note_on_c, 0, 81, 100
2, 7680, Note_on_c, 0, 100, 100
2, 7680, Note_on_c, 0, 98, 100
2, 7680, Note_on_c, 0, 88, 100
2, 7680, Note_on_c, 0, 86, 100
2, 7680, Note_on_c, 0, 75, 100
2, 7680, Note_on_c, 0, 62, 100
2, 7920, Note_on_c, 0, 100, 0
2, 7920, Note_on_c, 0, 98, 0
2, 7920, Note_on_c, 0, 88, 0
2, 7920, Note_on_c, 0, 86, 0
2, 7920, Note_on_c, 0, 75, 0
2, 7920, Note_on_c, 0, 62, 0
2, 9120, Note_on_c, 0, 100, 100
2, 9120, Note_on_c, 0, 98, 100
2, 9120, Note_on_c, 0, 88, 100
2, 9120, Note_on_c, 0, 86, 100
2, 9120, Note_on_c, 0, 75, 100
2, 9120, Note_on_c, 0, 62, 100
2, 9360, Note_on_c, 0, 100, 0
2, 9360, Note_on_c, 0, 98, 0
2, 9360, Note_on_c, 0, 88, 0
2, 9360, Note_on_c, 0, 86, 0
2, 9360, Note_on_c, 0, 75, 0
2, 9360, Note_on_c, 0, 62, 0
2, 10560, Note_on_c, 0, 100, 100
2, 10560, Note_on_c, 0, 98, 100
2, 10560, Note_on_c, 0, 88, 100
2, 10560, Note_on_c, 0, 86, 100
2, 10560, Note_on_c, 0, 75, 100
2, 10560, Note_on_c, 0, 62, 100
2, 10800, Note_on_c, 0, 100, 0
2, 10800, Note_on_c, 0, 98, 0
2, 10800, Note_on_c, 0, 88, 0
2, 10800, Note_on_c, 0, 86, 0
2, 10800, Note_on_c, 0, 75, 0
2, 10800, Note_on_c, 0, 62, 0
2, 11520, Note_on_c, 0, 97, 100
2, 11520, Note_on_c, 0, 99, 100
2, 11520, Note_on_c, 0, 85, 100
2, 11520, Note_on_c, 0, 87, 100
2, 11520, Note_on_c, 0, 73, 100
2, 11520, Note_on_c, 0, 74, 100
2, 11520, Note_on_c, 0, 61, 100
2, 11760, Note_on_c, 0, 97, 0
2, 11760, Note_on_c, 0, 99, 0
2, 11760, Note_on_c, 0, 85, 0
2, 11760, Note_on_c, 0, 87, 0
2, 11760, Note_on_c, 0, 73, 0
2, 11760, Note_on_c, 0, 74, 0
2, 11760, Note_on_c, 0, 61, 0
2, 12960, Note_on_c, 0, 99, 100
2, 12960, Note_on_c, 0, 98, 100
2, 12960, Note_on_c, 0, 87, 100
2, 12960, Note_on_c, 0, 86, 100
2, 12960, Note_on_c, 0, 74, 100
2, 12960, Note_on_c, 0, 62, 100
2, 13200, Note_on_c, 0, 99, 0
2, 13200, Note_on_c, 0, 98, 0
2, 13200, Note_on_c, 0, 87, 0
2, 13200, Note_on_c, 0, 86, 0
2, 13200, Note_on_c, 0, 74, 0
2, 13200, Note_on_c, 0, 62, 0
2, 14400, Note_on_c, 0, 96, 100
2, 14400, Note_on_c, 0, 97, 100
2, 14400, Note_on_c, 0, 84, 100
2, 14400, Note_on_c, 0, 85, 100
2, 14400, Note_on_c, 0, 72, 100
2, 14400, Note_on_c, 0, 60, 100
2, 14640, Note_on_c, 0, 96, 0
2, 14640, Note_on_c, 0, 97, 0
2, 14640, Note_on_c, 0, 84, 0
2, 14640, Note_on_c, 0, 85, 0
2, 14640, Note_on_c, 0, 72, 0
2, 14640, Note_on_c, 0, 60, 0
2, 15330, Text_t, "[play]"
2, 15330, Text_t, "bass_on"
2, 15330, Text_t, "drum_double"
2, 15330, Text_t, "[chorus]"
2, 15330, Text_t, "[lighting (sweep)]"
2, 15360, Note_on_c, 0, 96, 100
2, 15360, Note_on_c, 0, 98, 100
2, 15360, Note_on_c, 0, 84, 100
2, 15360, Note_on_c, 0, 86, 100
2, 15360, Note_on_c, 0, 72, 100
2, 15360, Note_on_c, 0, 73, 100
2, 15360, Note_on_c, 0, 60, 100
2, 15600, Note_on_c, 0, 96, 0
2, 15600, Note_on_c, 0, 98, 0
2, 15600, Note_on_c, 0, 84, 0
2, 15600, Note_on_c, 0, 86, 0
2, 15600, Note_on_c, 0, 72, 0
2, 15600, Note_on_c, 0, 73, 0
2, 15600, Note_on_c, 0, 60, 0
2, 16800, Note_on_c, 0, 96, 100
2, 16800, Note_on_c, 0, 98, 100
2, 16800, Note_on_c, 0, 84, 100
2, 16800, Note_on_c, 0, 86, 100
2, 16800, Note_on_c, 0, 72, 100
2, 16800, Note_on_c, 0, 73, 100
2, 16800, Note_on_c, 0, 60, 100
2, 17040, Note_on_c, 0, 96, 0
2, 17040, Note_on_c, 0, 98, 0
2, 17040, Note_on_c, 0, 84, 0
2, 17040, Note_on_c, 0, 86, 0
2, 17040, Note_on_c, 0, 72, 0
2, 17040, Note_on_c, 0, 73, 0
2, 17040, Note_on_c, 0, 60, 0
2, 18240, Note_on_c, 0, 96, 100
2, 18240, Note_on_c, 0, 98, 100
2, 18240, Note_on_c, 0, 84, 100
2, 18240, Note_on_c, 0, 86, 100
2, 18240, Note_on_c, 0, 72, 100
2, 18240, Note_on_c, 0, 73, 100
2, 18240, Note_on_c, 0, 60, 100
2, 18480, Note_on_c, 0, 96, 0
2, 18480, Note_on_c, 0, 98, 0
2, 18480, Note_on_c, 0, 84, 0
2, 18480, Note_on_c, 0, 86, 0
2, 18480, Note_on_c, 0, 72, 0
2, 18480, Note_on_c, 0, 73, 0
2, 18480, Note_on_c, 0, 60, 0
2, 19200, Note_on_c, 0, 97, 100
2, 19200, Note_on_c, 0, 98, 100
2, 19200, Note_on_c, 0, 85, 100
2, 19200, Note_on_c, 0, 86, 100
2, 19200, Note_on_c, 0, 73, 100
2, 19200, Note_on_c, 0, 61, 100
2, 19440, Note_on_c, 0, 97, 0
2, 19440, Note_on_c, 0, 98, 0
2, 19440, Note_on_c, 0, 85, 0
2, 19440, Note_on_c, 0, 86, 0
2, 19440, Note_on_c, 0, 73, 0
2, 19440, Note_on_c, 0, 61, 0
2, 20640, Note_on_c, 0, 97, 100
2, 20640, Note_on_c, 0, 98, 100
2, 20640, Note_on_c, 0, 85, 100
2, 20640, Note_on_c, 0, 86, 100
2, 20640, Note_on_c, 0, 73, 100
2, 20640, Note_on_c, 0, 61, 100
2, 20880, Note_on_c, 0, 97, 0
2, 20880, Note_on_c, 0, 98, 0
2, 20880, Note_on_c, 0, 85, 0
2, 20880, Note_on_c, 0, 86, 0
2, 20880, Note_on_c, 0, 73, 0
2, 20880, Note_on_c, 0, 61, 0
2, 22080, Note_on_c, 0, 97, 100
2, 22080, Note_on_c, 0, 98, 100
2, 22080, Note_on_c, 0, 85, 100
2, 22080, Note_on_c, 0, 86, 100
2, 22080, Note_on_c, 0, 73, 100
2, 22080, Note_on_c, 0, 61, 100
2, 22320, Note_on_c, 0, 97, 0
2, 22320, Note_on_c, 0, 98, 0
2, 22320, Note_on_c, 0, 85, 0
2, 22320, Note_on_c, 0, 86, 0
2, 22320, Note_on_c, 0, 73, 0
2, 22320, Note_on_c, 0, 61, 0
2, 23010, Note_on_c, 0, 106, 100
2, 23010, Note_on_c, 0, 94, 100
2, 23010, Note_on_c, 0, 70, 100
2, 23010, Note_on_c, 0, 82, 100
2, 23040, Note_on_c, 0, 100, 100
2, 23040, Note_on_c, 0, 98, 100
2, 23040, Note_on_c, 0, 88, 100
2, 23040, Note_on_c, 0, 86, 100
2, 23040, Note_on_c, 0, 75, 100
2, 23040, Note_on_c, 0, 62, 100
2, 23280, Note_on_c, 0, 100, 0
2, 23280, Note_on_c, 0, 98, 0
2, 23280, Note_on_c, 0, 88, 0
2, 23280, Note_on_c, 0, 86, 0
2, 23280, Note_on_c, 0, 75, 0
2, 23280, Note_on_c, 0, 62, 0
2, 23970, Note_on_c, 0, 103, 100
2, 23970, Note_on_c, 0, 91, 100
2, 23970, Note_on_c, 0, 79, 100
2, 23970, Note_on_c, 0, 67, 100
2, 24000, Note_on_c, 0, 98, 100
2, 24000, Note_on_c, 0, 86, 100
2, 24000, Note_on_c, 0, 75, 100
2, 24000, Note_on_c, 0, 62, 100
2, 24240, Note_on_c, 0, 98, 0
2, 24240, Note_on_c, 0, 86, 0
2, 24240, Note_on_c, 0, 75, 0
2, 24240, Note_on_c, 0, 62, 0
2, 24480, Note_on_c, 0, 98, 100
2, 24480, Note_on_c, 0, 86, 100
2, 24480, Note_on_c, 0, 75, 100
2, 24720, Note_on_c, 0, 98, 0
2, 24720, Note_on_c, 0, 86, 0
2, 24720, Note_on_c, 0, 75, 0
2, 24960, Note_on_c, 0, 98, 100
2, 24960, Note_on_c, 0, 86, 100
2, 24960, Note_on_c, 0, 75, 100
2, 24960, Note_on_c, 0, 62, 100
2, 25200, Note_on_c, 0, 98, 0
2, 25200, Note_on_c, 0, 86, 0
2, 25200, Note_on_c, 0, 75, 0
2, 25200, Note_on_c, 0, 62, 0
2, 25440, Note_on_c, 0, 98, 100
2, 25440, Note_on_c, 0, 86, 100
2, 25440, Note_on_c, 0, 75, 100
2, 25680, Note_on_c, 0, 98, 0
2, 25680, Note_on_c, 0, 86, 0
2, 25680, Note_on_c, 0, 75, 0
2, 25920, Note_on_c, 0, 98, 100
2, 25920, Note_on_c, 0, 86, 100
2, 25920, Note_on_c, 0, 75, 100
2, 25920, Note_on_c, 0, 62, 100
2, 26160, Note_on_c, 0, 98, 0
2, 26160, Note_on_c, 0, 86, 0
2, 26160, Note_on_c, 0, 75, 0
2, 26160, Note_on_c, 0, 62, 0
2, 26400, Note_on_c, 0, 98, 100
2, 26640, Note_on_c, 0, 98, 0
2, 26850, Note_on_c, 0, 105, 0
2, 26850, Note_on_c, 0, 93, 0
2, 26850, Note_on_c, 0, 69, 0
2, 26850, Note_on_c, 0, 81, 0
2, 26850, Note_on_c, 0, 103, 0
2, 26850, Note_on_c, 0, 91, 0
2, 26850, Note_on_c, 0, 79, 0
2, 26850, Note_on_c, 0, 67, 0
2, 26880, Note_on_c, 0, 97, 100
2, 26880, Note_on_c, 0, 99, 100
2, 26880, Note_on_c, 0, 85, 100
2, 26880, Note_on_c, 0, 87, 100
2, 26880, Note_on_c, 0, 73, 100
2, 26880, Note_on_c, 0, 74, 100
2, 26880, Note_on_c, 0, 61, 100
2, 27120, Note_on_c, 0, 97, 0
2, 27120, Note_on_c, 0, 99, 0
2, 27120, Note_on_c, 0, 85, 0
2, 27120, Note_on_c, 0, 87, 0
2, 27120, Note_on_c, 0, 73, 0
2, 27120, Note_on_c, 0, 74, 0
2, 27120, Note_on_c, 0, 61, 0
2, 28320, Note_on_c, 0, 99, 100
2, 28320, Note_on_c, 0, 98, 100
2, 28320, Note_on_c, 0, 87, 100
2, 28320, Note_on_c, 0, 86, 100
2, 28320, Note_on_c, 0, 74, 100
2, 28320, Note_on_c, 0, 62, 100
2, 28560, Note_on_c, 0, 99, 0
2, 28560, Note_on_c, 0, 98, 0
2, 28560, Note_on_c, 0, 87, 0
2, 28560, Note_on_c, 0, 86, 0
2, 28560, Note_on_c, 0, 74, 0
2, 28560, Note_on_c, 0, 62, 0
2, 29760, Note_on_c, 0, 96, 100
2, 29760, Note_on_c, 0, 97, 100
2, 29760, Note_on_c, 0, 84, 100
2, 29760, Note_on_c, 0, 85, 100
2, 29760, Note_on_c, 0, 72, 100
2, 29760, Note_on_c, 0, 60, 100
2, 30000, Note_on_c, 0, 96, 0
2, 30000, Note_on_c, 0, 97, 0
2, 30000, Note_on_c, 0, 84, 0
2, 30000, Note_on_c, 0, 85, 0
2, 30000, Note_on_c, 0, 72, 0
2, 30000, Note_on_c, 0, 60, 0
2, 30720, Note_on_c, 0, 96, 100
2, 30720, Note_on_c, 0, 98, 100
2, 30720, Note_on_c, 0, 84, 100
2, 30720, Note_on_c, 0, 86, 100
2, 30720, Note_on_c, 0, 72, 100
2, 30720, Note_on_c, 0, 73, 100
2, 30720, Note_on_c, 0, 60, 100
2, 30960, Note_on_c, 0, 96, 0
2, 30960, Note_on_c, 0, 98, 0
2, 30960, Note_on_c, 0, 84, 0
2, 30960, Note_on_c, 0, 86, 0
2, 30960, Note_on_c, 0, 72, 0
2, 30960, Note_on_c, 0, 73, 0
2, 30960, Note_on_c, 0, 60, 0
2, 32160, Note_on_c, 0, 96, 100
2, 32160, Note_on_c, 0, 98, 100
2, 32160, Note_on_c, 0, 84, 100
2, 32160, Note_on_c, 0, 86, 100
2, 32160, Note_on_c, 0, 72, 100
2, 32160, Note_on_c, 0, 73, 100
2, 32160, Note_on_c, 0, 60, 100
2, 32400, Note_on_c, 0, 96, 0
2, 32400, Note_on_c, 0, 98, 0
2, 32400, Note_on_c, 0, 84, 0
2, 32400, Note_on_c, 0, 86, 0
2, 32400, Note_on_c, 0, 72, 0
2, 32400, Note_on_c, 0, 73, 0
2, 32400, Note_on_c, 0, 60, 0
2, 33600, Note_on_c, 0, 96, 100
2, 33600, Note_on_c, 0, 98, 100
2, 33600, Note_on_c, 0, 84, 100
2, 33600, Note_on_c, 0, 86, 100
2, 33600, Note_on_c, 0, 72, 100
2, 33600, Note_on_c, 0, 73, 100
2, 33600, Note_on_c, 0, 60, 100
2, 33840, Note_on_c, 0, 96, 0
2, 33840, Note_on_c, 0, 98, 0
2, 33840, Note_on_c, 0, 84, 0
2, 33840, Note_on_c, 0, 86, 0
2, 33840, Note_on_c, 0, 72, 0
2, 33840, Note_on_c, 0, 73, 0
2, 33840, Note_on_c, 0, 60, 0
2, 34560, Note_on_c, 0, 99, 100
2, 34560, Note_on_c, 0, 87, 100
2, 34560, Note_on_c, 0, 73, 100
2, 34560, Note_on_c, 0, 61, 100
2, 34800, Note_on_c, 0, 99, 0
2, 34800, Note_on_c, 0, 87, 0
2, 34800, Note_on_c, 0, 73, 0
2, 34800, Note_on_c, 0, 61, 0
2, 35520, Note_on_c, 0, 99, 100
2, 35520, Note_on_c, 0, 87, 100
2, 35520, Note_on_c, 0, 74, 100
2, 35520, Note_on_c, 0, 62, 100
2, 35760, Note_on_c, 0, 99, 0
2, 35760, Note_on_c, 0, 87, 0
2, 35760, Note_on_c, 0, 74, 0
2, 35760, Note_on_c, 0, 62, 0
2, 36480, Note_on_c, 0, 98, 100
2, 36480, Note_on_c, 0, 86, 100
2, 36480, Note_on_c, 0, 73, 100
2, 36480, Note_on_c, 0, 61, 100
2, 36720, Note_on_c, 0, 98, 0
2, 36720, Note_on_c, 0, 86, 0
2, 36720, Note_on_c, 0, 73, 0
2, 36720, Note_on_c, 0, 61, 0
2, 37440, Note_on_c, 0, 97, 100
2, 37440, Note_on_c, 0, 85, 100
2, 37440, Note_on_c, 0, 72, 100
2, 37440, Note_on_c, 0, 60, 100
2, 37680, Note_on_c, 0, 97, 0
2, 37680, Note_on_c, 0, 85, 0
2, 37680, Note_on_c, 0, 72, 0
2, 37680, Note_on_c, 0, 60, 0
2, 38370, Note_on_c, 0, 106, 0
2, 38370, Note_on_c, 0, 94, 0
2, 38370, Note_on_c, 0, 70, 0
2, 38370, Note_on_c, 0, 82, 0
2, 38370, Note_on_c, 0, 105, 100
2, 38370, Note_on_c, 0, 93, 100
2, 38370, Note_on_c, 0, 69, 100
2, 38370, Note_on_c, 0, 81, 100
2, 39360, Note_on_c, 0, 100, 100
2, 39360, Note_on_c, 0, 98, 100
2, 39360, Note_on_c, 0, 88, 100
2, 39360, Note_on_c, 0, 86, 100
2, 39360, Note_on_c, 0, 75, 100
2, 39360, Note_on_c, 0, 62, 100
2, 39600, Note_on_c, 0, 100, 0
2, 39600, Note_on_c, 0, 98, 0
2, 39600, Note_on_c, 0, 88, 0
2, 39600, Note_on_c, 0, 86, 0
2, 39600, Note_on_c, 0, 75, 0
2, 39600, Note_on_c, 0, 62, 0
2, 42240, Note_on_c, 0, 97, 100
2, 42240, Note_on_c, 0, 99, 100
2, 42240, Note_on_c, 0, 85, 100
2, 42240, Note_on_c, 0, 87, 100
2, 42240, Note_on_c, 0, 73, 100
2, 42240, Note_on_c, 0, 74, 100
2, 42240, Note_on_c, 0, 61, 100
2, 42480, Note_on_c, 0, 97, 0
2, 42480, Note_on_c, 0, 99, 0
2, 42480, Note_on_c, 0, 85, 0
2, 42480, Note_on_c, 0, 87, 0
2, 42480, Note_on_c, 0, 73, 0
2, 42480, Note_on_c, 0, 74, 0
2, 42480, Note_on_c, 0, 61, 0
2, 43680, Note_on_c, 0, 99, 100
2, 43680, Note_on_c, 0, 98, 100
2, 43680, Note_on_c, 0, 87, 100
2, 43680, Note_on_c, 0, 86, 100
2, 43680, Note_on_c, 0, 74, 100
2, 43680, Note_on_c, 0, 62, 100
2, 43920, Note_on_c, 0, 99, 0
2, 43920, Note_on_c, 0, 98, 0
2, 43920, Note_on_c, 0, 87, 0
2, 43920, Note_on_c, 0, 86, 0
2, 43920, Note_on_c, 0, 74, 0
2, 43920, Note_on_c, 0, 62, 0
2, 45120, Note_on_c, 0, 96, 100
2, 45120, Note_on_c, 0, 97, 100
2, 45120, Note_on_c, 0, 84, 100
2, 45120, Note_on_c, 0, 85, 100
2, 45120, Note_on_c, 0, 72, 100
2, 45120, Note_on_c, 0, 60, 100
2, 45360, Note_on_c, 0, 96, 0
2, 45360, Note_on_c, 0, 97, 0
2, 45360, Note_on_c, 0, 84, 0
2, 45360, Note_on_c, 0, 85, 0
2, 45360, Note_on_c, 0, 72, 0
2, 45360, Note_on_c, 0, 60, 0
2, 46080, Note_on_c, 0, 96, 100
2, 46080, Note_on_c, 0, 98, 100
2, 46080, Note_on_c, 0, 84, 100
2, 46080, Note_on_c, 0, 86, 100
2, 46080, Note_on_c, 0, 72, 100
2, 46080, Note_on_c, 0, 73, 100
2, 46080, Note_on_c, 0, 60, 100
2, 46320, Note_on_c, 0, 96, 0
2, 46320, Note_on_c, 0, 98, 0
2, 46320, Note_on_c, 0, 84, 0
2, 46320, Note_on_c, 0, 86, 0
2, 46320, Note_on_c, 0, 72, 0
2, 46320, Note_on_c, 0, 73, 0
2, 46320, Note_on_c, 0, 60, 0
2, 47520, Note_on_c, 0, 96, 100
2, 47520, Note_on_c, 0, 98, 100
2, 47520, Note_on_c, 0, 84, 100
2, 47520, Note_on_c, 0, 86, 100
2, 47520, Note_on_c, 0, 72, 100
2, 47520, Note_on_c, 0, 73, 100
2, 47520, Note_on_c, 0, 60, 100
2, 47760, Note_on_c, 0, 96, 0
2, 47760, Note_on_c, 0, 98, 0
2, 47760, Note_on_c, 0, 84, 0
2, 47760, Note_on_c, 0, 86, 0
2, 47760, Note_on_c, 0, 72, 0
2, 47760, Note_on_c, 0, 73, 0
2, 47760, Note_on_c, 0, 60, 0
2, 48960, Note_on_c, 0, 96, 100
2, 48960, Note_on_c, 0, 98, 100
2, 48960, Note_on_c, 0, 84, 100
2, 48960, Note_on_c, 0, 86, 100
2, 48960, Note_on_c, 0, 72, 100
2, 48960, Note_on_c, 0, 73, 100
2, 48960, Note_on_c, 0, 60, 100
2, 49200, Note_on_c, 0, 96, 0
2, 49200, Note_on_c, 0, 98, 0
2, 49200, Note_on_c, 0, 84, 0
2, 49200, Note_on_c, 0, 86, 0
2, 49200, Note_on_c, 0, 72, 0
2, 49200, Note_on_c, 0, 73, 0
2, 49200, Note_on_c, 0, 60, 0
2, 49920, Note_on_c, 0, 97, 100
2, 49920, Note_on_c, 0, 98, 100
2, 49920, Note_on_c, 0, 85, 100
2, 49920, Note_on_c, 0, 86, 100
2, 49920, Note_on_c, 0, 73, 100
2, 49920, Note_on_c, 0, 61, 100
2, 50160, Note_on_c, 0, 97, 0
2, 50160, Note_on_c, 0, 98, 0
2, 50160, Note_on_c, 0, 85, 0
2, 50160, Note_on_c, 0, 86, 0
2, 50160, Note_on_c, 0, 73, 0
2, 50160, Note_on_c, 0, 61, 0
2, 51360, Note_on_c, 0, 97, 100
2, 51360, Note_on_c, 0, 98, 100
2, 51360, Note_on_c, 0, 85, 100
2, 51360, Note_on_c, 0, 86, 100
2, 51360, Note_on_c, 0, 73, 100
2, 51360, Note_on_c, 0, 61, 100
2, 51600, Note_on_c, 0, 97, 0
2, 51600, Note_on_c, 0, 98, 0
2, 51600, Note_on_c, 0, 85, 0
2, 51600, Note_on_c, 0, 86, 0
2, 51600, Note_on_c, 0, 73, 0
2, 51600, Note_on_c, 0, 61, 0
2, 52800, Note_on_c, 0, 97, 100
2, 52800, Note_on_c, 0, 98, 100
2, 52800, Note_on_c, 0, 85, 100
2, 52800, Note_on_c, 0, 86, 100
2, 52800, Note_on_c, 0, 73, 100
2, 52800, Note_on_c, 0, 61, 100
2, 53040, Note_on_c, 0, 97, 0
2, 53040, Note_on_c, 0, 98, 0
2, 53040, Note_on_c, 0, 85, 0
2, 53040, Note_on_c, 0, 86, 0
2, 53040, Note_on_c, 0, 73, 0
2, 53040, Note_on_c, 0, 61, 0
2, 53730, Note_on_c, 0, 106, 100
2, 53730, Note_on_c, 0, 94, 100
2, 53730, Note_on_c, 0, 70, 100
2, 53730, Note_on_c, 0, 82, 100
2, 53760, Note_on_c, 0, 100, 100
2, 53760, Note_on_c, 0, 98, 100
2, 53760, Note_on_c, 0, 88, 100
2, 53760, Note_on_c, 0, 86, 100
2, 53760, Note_on_c, 0, 75, 100
2, 53760, Note_on_c, 0, 62, 100
2, 54000, Note_on_c, 0, 100, 0
2, 54000, Note_on_c, 0, 98, 0
2, 54000, Note_on_c, 0, 88, 0
2, 54000, Note_on_c, 0, 86, 0
2, 54000, Note_on_c, 0, 75, 0
2, 54000, Note_on_c, 0, 62, 0
2, 54690, Note_on_c, 0, 103, 100
2, 54690, Note_on_c, 0, 91, 100
2, 54690, Note_on_c, 0, 79, 100
2, 54690, Note_on_c, 0, 67, 100
2, 54720, Note_on_c, 0, 98, 100
2, 54720, Note_on_c, 0, 86, 100
2, 54720, Note_on_c, 0, 75, 100
2, 54720, Note_on_c, 0, 62, 100
2, 54960, Note_on_c, 0, 98, 0
2, 54960, Note_on_c, 0, 86, 0
2, 54960, Note_on_c, 0, 75, 0
2, 54960, Note_on_c, 0, 62, 0
2, 55200, Note_on_c, 0, 98, 100
2, 55200, Note_on_c, 0, 86, 100
2, 55200, Note_on_c, 0, 75, 100
2, 55440, Note_on_c, 0, 98, 0
2, 55440, Note_on_c, 0, 86, 0
2, 55440, Note_on_c, 0, 75, 0
2, 55680, Note_on_c, 0, 98, 100
2, 55680, Note_on_c, 0, 86, 100
2, 55680, Note_on_c, 0, 75, 100
2, 55680, Note_on_c, 0, 62, 100
2, 55920, Note_on_c, 0, 98, 0
2, 55920, Note_on_c, 0, 86, 0
2, 55920, Note_on_c, 0, 75, 0
2, 55920, Note_on_c, 0, 62, 0
2, 56160, Note_on_c, 0, 98, 100
2, 56160, Note_on_c, 0, 86, 100
2, 56160, Note_on_c, 0, 75, 100
2, 56400, Note_on_c, 0, 98, 0
2, 56400, Note_on_c, 0, 86, 0
2, 56400, Note_on_c, 0, 75, 0
2, 56640, Note_on_c, 0, 98, 100
2, 56640, Note_on_c, 0, 86, 100
2, 56640, Note_on_c, 0, 75, 100
2, 56640, Note_on_c, 0, 62, 100
2, 56880, Note_on_c, 0, 98, 0
2, 56880, Note_on_c, 0, 86, 0
2, 56880, Note_on_c, 0, 75, 0
2, 56880, Note_on_c, 0, 62, 0
2, 57120, Note_on_c, 0, 98, 100
2, 57360, Note_on_c, 0, 98, 0
2, 57570, Note_on_c, 0, 105, 0
2, 57570, Note_on_c, 0, 93, 0
2, 57570, Note_on_c, 0, 69, 0
2, 57570, Note_on_c, 0, 81, 0
2, 57570, Note_on_c, 0, 103, 0
2, 57570, Note_on_c, 0, 91, 0
2, 57570, Note_on_c, 0, 79, 0
2, 57570, Note_on_c, 0, 67, 0
2, 57600, Note_on_c, 0, 97, 100
2, 57600, Note_on_c, 0, 99, 100
2, 57600, Note_on_c, 0, 85, 100
2, 57600, Note_on_c, 0, 87, 100
2, 57600, Note_on_c, 0, 73, 100
2, 57600, Note_on_c, 0, 74, 100
2, 57600, Note_on_c, 0, 61, 100
2, 57840, Note_on_c, 0, 97, 0
2, 57840, Note_on_c, 0, 99, 0
2, 57840, Note_on_c, 0, 85, 0
