0, 0, Header, 1, 8, 960
1, 0, Start_track
2, 29520, Note_on_c, 3, 52, 100
2, 29680, Note_on_c, 0, 97, 0
2, 29760, Note_on_c, 3, 52, 0
2, 29760, Note_on_c, 0, 61, 100
2, 29760, Note_on_c, 0, 73, 100
2, 29760, Note_on_c, 0, 86, 100
2, 29760, Note_on_c, 0, 98, 100
2, 30720, Note_on_c, 0, 61, 0
2, 30720, Note_on_c, 0, 73, 0
2, 30720, Note_on_c, 0, 86, 0
2, 30720, Note_on_c, 0, 98, 0
2, 30720, Note_on_c, 0, 60, 100
2, 30720, Note_on_c, 0, 72, 100
2, 30720, Note_on_c, 0, 84, 100
2, 30720, Note_on_c, 0, 96, 100
2, 30720, Note_on_c, 3, 40, 100
2, 30960, Note_on_c, 0, 60, 0
2, 30960, Note_on_c, 0, 72, 0
2, 30960, Note_on_c, 0, 84, 0
2, 30960, Note_on_c, 0, 96, 0
2, 30960, Note_on_c, 3, 40, 0
2, 31170, Note_on_c, 0, 70, 0
2, 31170, Note_on_c, 0, 82, 0
2, 31170, Note_on_c, 0, 94, 0
2, 31170, Note_on_c, 0, 106, 0
2, 31680, Note_on_c, 0, 62, 100
2, 31680, Note_on_c, 0, 72, 100
2, 31680, Note_on_c, 0, 74, 100
2, 31680, Note_on_c, 0, 85, 100
2, 31680, Note_on_c, 0, 87, 100
2, 31680, Note_on_c, 0, 97, 100
2, 31680, Note_on_c, 0, 99, 100
2, 31680, Note_on_c, 3, 49, 100
2, 31920, Note_on_c, 0, 62, 0
2, 31920, Note_on_c, 0, 72, 0
2, 31920, Note_on_c, 0, 74, 0
2, 31920, Note_on_c, 0, 85, 0
2, 31920, Note_on_c, 0, 87, 0
2, 31920, Note_on_c, 0, 97, 0
2, 31920, Note_on_c, 0, 99, 0
2, 32640, Note_on_c, 0, 62, 100
2, 32640, Note_on_c, 0, 74, 100
2, 32640, Note_on_c, 0, 85, 100
2, 32640, Note_on_c, 0, 87, 100
2, 32640, Note_on_c, 0, 97, 100
2, 32640, Note_on_c, 0, 99, 100
2, 32880, Note_on_c, 3, 49, 0
2, 32880, Note_on_c, 0, 62, 0
2, 32880, Note_on_c, 0, 74, 0
2, 32880, Note_on_c, 0, 85, 0
2, 32880, Note_on_c, 0, 87, 0
2, 32880, Note_on_c, 0, 97, 0
2, 32880, Note_on_c, 0, 99, 0
2, 33208, Note_on_c, 0, 86, 100
2, 33280, Note_on_c, 0, 73, 100
2, 33280, Note_on_c, 0, 98, 100
2, 33448, Note_on_c, 0, 86, 0
2, 33520, Note_on_c, 0, 73, 0
2, 33520, Note_on_c, 0, 98, 0
2, 33600, Note_on_c, 0, 60, 100
2, 33600, Note_on_c, 0, 72, 100
2, 33600, Note_on_c, 0, 85, 100
2, 33600, Note_on_c, 0, 97, 100
2, 33600, Note_on_c, 3, 47, 100
2, 33840, Note_on_c, 0, 60, 0
2, 33840, Note_on_c, 0, 72, 0
2, 33840, Note_on_c, 0, 85, 0
2, 33840, Note_on_c, 0, 97, 0
2, 34080, Note_on_c, 3, 47, 0
2, 34560, Note_on_c, 0, 62, 100
2, 34560, Note_on_c, 0, 72, 100
2, 34560, Note_on_c, 0, 74, 100
2, 34560, Note_on_c, 0, 85, 100
2, 34560, Note_on_c, 0, 87, 100
2, 34560, Note_on_c, 0, 97, 100
2, 34560, Note_on_c, 0, 99, 100
2, 34560, Note_on_c, 3, 49, 100
2, 34800, Note_on_c, 0, 62, 0
2, 34800, Note_on_c, 0, 72, 0
2, 34800, Note_on_c, 0, 74, 0
2, 34800, Note_on_c, 0, 85, 0
2, 34800, Note_on_c, 0, 87, 0
2, 34800, Note_on_c, 0, 97, 0
2, 34800, Note_on_c, 0, 99, 0
2, 35520, Note_on_c, 0, 62, 100
2, 35520, Note_on_c, 0, 74, 100
2, 35520, Note_on_c, 0, 87, 100
2, 35520, Note_on_c, 0, 97, 100
2, 35520, Note_on_c, 0, 99, 100
2, 35760, Note_on_c, 3, 49, 0
2, 35760, Note_on_c, 0, 62, 0
2, 35760, Note_on_c, 0, 74, 0
2, 35760, Note_on_c, 0, 87, 0
2, 35760, Note_on_c, 0, 97, 0
2, 35760, Note_on_c, 0, 99, 0
2, 36000, Note_on_c, 3, 51, 100
2, 36088, Note_on_c, 0, 88, 100
2, 36160, Note_on_c, 0, 75, 100
2, 36160, Note_on_c, 0, 100, 100
2, 36240, Note_on_c, 3, 51, 0
2, 36328, Note_on_c, 0, 88, 0
2, 36400, Note_on_c, 0, 75, 0
2, 36400, Note_on_c, 0, 100, 0
2, 36480, Note_on_c, 0, 60, 100
2, 36480, Note_on_c, 0, 74, 100
2, 36480, Note_on_c, 0, 87, 100
2, 36480, Note_on_c, 0, 99, 100
2, 36480, Note_on_c, 3, 49, 100
2, 36720, Note_on_c, 0, 60, 0
2, 36720, Note_on_c, 0, 74, 0
2, 36720, Note_on_c, 0, 87, 0
2, 36720, Note_on_c, 0, 99, 0
2, 36960, Note_on_c, 3, 49, 0
2, 37090, Note_on_c, 0, 70, 100
2, 37090, Note_on_c, 0, 82, 100
2, 37090, Note_on_c, 0, 94, 100
2, 37090, Note_on_c, 0, 106, 100
2, 37120, Note_on_c, 0, 97, 100
2, 37200, Note_on_c, 3, 52, 100
2, 37360, Note_on_c, 0, 97, 0
2, 37440, Note_on_c, 3, 52, 0
2, 37440, Note_on_c, 0, 61, 100
2, 37440, Note_on_c, 0, 73, 100
2, 37440, Note_on_c, 0, 86, 100
2, 37440, Note_on_c, 0, 98, 100
2, 38400, Note_on_c, 0, 61, 0
2, 38400, Note_on_c, 0, 73, 0
2, 38400, Note_on_c, 0, 86, 0
2, 38400, Note_on_c, 0, 98, 0
2, 38400, Note_on_c, 0, 60, 100
2, 38400, Note_on_c, 0, 72, 100
2, 38400, Note_on_c, 0, 84, 100
2, 38400, Note_on_c, 0, 96, 100
2, 38400, Note_on_c, 3, 40, 100
2, 38640, Note_on_c, 0, 60, 0
2, 38640, Note_on_c, 0, 72, 0
2, 38640, Note_on_c, 0, 84, 0
2, 38640, Note_on_c, 0, 96, 0
2, 38640, Note_on_c, 3, 40, 0
2, 38850, Note_on_c, 0, 69, 0
2, 38850, Note_on_c, 0, 81, 0
2, 38850, Note_on_c, 0, 93, 0
2, 38850, Note_on_c, 0, 105, 0
2, 39360, Note_on_c, 0, 62, 100
2, 39360, Note_on_c, 0, 72, 100
2, 39360, Note_on_c, 0, 74, 100
2, 39360, Note_on_c, 0, 85, 100
2, 39360, Note_on_c, 0, 87, 100
2, 39360, Note_on_c, 0, 97, 100
2, 39360, Note_on_c, 0, 99, 100
2, 39360, Note_on_c, 3, 49, 100
2, 39600, Note_on_c, 0, 62, 0
2, 39600, Note_on_c, 0, 72, 0
2, 39600, Note_on_c, 0, 74, 0
2, 39600, Note_on_c, 0, 85, 0
2, 39600, Note_on_c, 0, 87, 0
2, 39600, Note_on_c, 0, 97, 0
2, 39600, Note_on_c, 0, 99, 0
2, 40320, Note_on_c, 0, 62, 100
2, 40320, Note_on_c, 0, 74, 100
2, 40320, Note_on_c, 0, 85, 100
2, 40320, Note_on_c, 0, 87, 100
2, 40320, Note_on_c, 0, 97, 100
2, 40320, Note_on_c, 0, 99, 100
2, 40560, Note_on_c, 3, 49, 0
2, 40560, Note_on_c, 0, 62, 0
2, 40560, Note_on_c, 0, 74, 0
2, 40560, Note_on_c, 0, 85, 0
2, 40560, Note_on_c, 0, 87, 0
2, 40560, Note_on_c, 0, 97, 0
2, 40560, Note_on_c, 0, 99, 0
2, 40888, Note_on_c, 0, 86, 100
2, 40960, Note_on_c, 0, 73, 100
2, 40960, Note_on_c, 0, 98, 100
2, 41128, Note_on_c, 0, 86, 0
2, 41200, Note_on_c, 0, 73, 0
2, 41200, Note_on_c, 0, 98, 0
2, 41280, Note_on_c, 0, 60, 100
2, 41280, Note_on_c, 0, 72, 100
2, 41280, Note_on_c, 0, 85, 100
2, 41280, Note_on_c, 0, 97, 100
2, 41280, Note_on_c, 3, 47, 100
2, 41520, Note_on_c, 0, 60, 0
2, 41520, Note_on_c, 0, 72, 0
2, 41520, Note_on_c, 0, 85, 0
2, 41520, Note_on_c, 0, 97, 0
2, 41760, Note_on_c, 3, 47, 0
2, 42050, Note_on_c, 0, 70, 0
2, 42050, Note_on_c, 0, 82, 0
2, 42050, Note_on_c, 0, 94, 0
2, 42050, Note_on_c, 0, 106, 0
2, 42210, Note_on_c, 0, 67, 100
2, 42210, Note_on_c, 0, 69, 100
2, 42210, Note_on_c, 0, 79, 100
2, 42210, Note_on_c, 0, 81, 100
2, 42210, Note_on_c, 0, 91, 100
2, 42210, Note_on_c, 0, 93, 100
2, 42210, Note_on_c, 0, 103, 100
2, 42210, Note_on_c, 0, 105, 100
2, 42240, Note_on_c, 0, 60, 100
2, 42240, Note_on_c, 0, 72, 100
2, 42240, Note_on_c, 0, 84, 100
2, 42240, Note_on_c, 0, 96, 100
2, 42240, Note_on_c, 3, 43, 100
2, 42480, Note_on_c, 0, 60, 0
2, 42480, Note_on_c, 0, 72, 0
2, 42480, Note_on_c, 0, 84, 0
2, 42480, Note_on_c, 0, 96, 0
2, 42480, Note_on_c, 3, 43, 0
2, 43200, Note_on_c, 0, 62, 100
2, 43200, Note_on_c, 0, 75, 100
2, 43200, Note_on_c, 0, 87, 100
2, 43200, Note_on_c, 0, 88, 100
2, 43200, Note_on_c, 0, 99, 100
2, 43200, Note_on_c, 0, 100, 100
2, 43200, Note_on_c, 3, 52, 100
2, 45600, Note_on_c, 3, 52, 0
