0, 0, Header, 1, 8, 960
1, 0, Start_track
1, 585600, Tempo, 265486
1, 591360, Tempo, 260868
1, 608640, Tempo, 255317
1, 620160, Tempo, 239996
1, 631680, Tempo, 244892
1, 643200, Tempo, 255317
1, 648960, Tempo, 250000
1, 660480, Tempo, 239996
1, 666240, Tempo, 244892
1, 672000, Tempo, 250000
1, 677760, Tempo, 258619
1, 683520, Tempo, 264317
1, 695040, Tempo, 250000
1, 700800, Tempo, 260868
1, 706560, Tempo, 250000
1, 712320, Tempo, 246913
1, 723840, Tempo, 235293
1, 729600, Tempo, 241934
1, 746880, Tempo, 244892
1, 752640, Tempo, 255317
1, 758400, Tempo, 244892
1, 764160, Tempo, 234375
1, 769920, Tempo, 227266
1, 775680, Tempo, 232557
1, 781440, Tempo, 239996
1, 792960, Tempo, 230767
1, 798720, Tempo, 236220
1, 804480, Tempo, 230767
1, 810240, Tempo, 229884
1, 816000, Tempo, 229006
1, 821760, Tempo, 227266
1, 827520, Tempo, 228136
1, 862080, Tempo, 230767
1, 873600, Tempo, 229884
1, 879360, Tempo, 228136
1, 896640, Tempo, 238095
1, 902400, Tempo, 260868
1, 905278, Tempo, 315789
1, 905278, End_track
2, 0, Start_track
2, 0, Title_t, "PART GUITAR"
2, 11490, Text_t, "[play]"
2, 11490, Note_on_c, 0, 106, 100
2, 11490, Note_on_c, 0, 103, 100
2, 11490, Note_on_c, 0, 94, 100
2, 11490, Note_on_c, 0, 91, 100
2, 11490, Note_on_c, 0, 70, 100
2, 11490, Note_on_c, 0, 67, 100
2, 11490, Note_on_c, 0, 82, 100
2, 11490, Note_on_c, 0, 79, 100
2, 11520, Note_on_c, 0, 96, 100
2, 11520, Note_on_c, 0, 84, 100
2, 11520, Note_on_c, 0, 72, 100
2, 11520, Note_on_c, 0, 60, 100
2, 11760, Note_on_c, 0, 96, 0
2, 11760, Note_on_c, 0, 84, 0
2, 11760, Note_on_c, 0, 72, 0
2, 11760, Note_on_c, 0, 60, 0
2, 12000, Note_on_c, 0, 96, 100
2, 12000, Note_on_c, 0, 84, 100
2, 12240, Note_on_c, 0, 96, 0
2, 12240, Note_on_c, 0, 84, 0
2, 12480, Note_on_c, 0, 96, 100
2, 12480, Note_on_c, 0, 84, 100
2, 12720, Note_on_c, 0, 96, 0
2, 12720, Note_on_c, 0, 84, 0
2, 12960, Note_on_c, 0, 100, 100
2, 12960, Note_on_c, 0, 87, 100
2, 12960, Note_on_c, 0, 75, 100
2, 12960, Note_on_c, 0, 62, 100
2, 13200, Note_on_c, 0, 100, 0
2, 13200, Note_on_c, 0, 87, 0
2, 13200, Note_on_c, 0, 75, 0
2, 13200, Note_on_c, 0, 62, 0
2, 13440, Note_on_c, 0, 100, 100
2, 13440, Note_on_c, 0, 87, 100
2, 13680, Note_on_c, 0, 100, 0
2, 13680, Note_on_c, 0, 87, 0
2, 13920, Note_on_c, 0, 100, 100
2, 13920, Note_on_c, 0, 87, 100
2, 14160, Note_on_c, 0, 100, 0
2, 14160, Note_on_c, 0, 87, 0
2, 14370, Note_on_c, 0, 103, 0
2, 14370, Note_on_c, 0, 91, 0
2, 14370, Note_on_c, 0, 67, 0
2, 14370, Note_on_c, 0, 79, 0
2, 14400, Note_on_c, 0, 98, 100
2, 14400, Note_on_c, 0, 85, 100
2, 14400, Note_on_c, 0, 73, 100
2, 14640, Note_on_c, 0, 98, 0
2, 14640, Note_on_c, 0, 85, 0
2, 14640, Note_on_c, 0, 73, 0
2, 14880, Note_on_c, 0, 98, 100
2, 14880, Note_on_c, 0, 85, 100
2, 15120, Note_on_c, 0, 98, 0
2, 15120, Note_on_c, 0, 85, 0
2, 15360, Note_on_c, 0, 97, 100
2, 15360, Note_on_c, 0, 84, 100
2, 15360, Note_on_c, 0, 72, 100
2, 15360, Note_on_c, 0, 61, 100
2, 15600, Note_on_c, 0, 97, 0
2, 15600, Note_on_c, 0, 84, 0
2, 15600, Note_on_c, 0, 72, 0
2, 15600, Note_on_c, 0, 61, 0
2, 15840, Note_on_c, 0, 97, 100
2, 15840, Note_on_c, 0, 84, 100
2, 16080, Note_on_c, 0, 97, 0
2, 16080, Note_on_c, 0, 84, 0
2, 16320, Note_on_c, 0, 99, 100
2, 16320, Note_on_c, 0, 86, 100
2, 16320, Note_on_c, 0, 74, 100
2, 16560, Note_on_c, 0, 99, 0
2, 16560, Note_on_c, 0, 86, 0
2, 16560, Note_on_c, 0, 74, 0
2, 16800, Note_on_c, 0, 99, 100
2, 16800, Note_on_c, 0, 86, 100
2, 17040, Note_on_c, 0, 99, 0
2, 17040, Note_on_c, 0, 86, 0
2, 17250, Note_on_c, 0, 106, 0
2, 17250, Note_on_c, 0, 94, 0
2, 17250, Note_on_c, 0, 70, 0
2, 17250, Note_on_c, 0, 82, 0
2, 17250, Note_on_c, 0, 105, 100
2, 17250, Note_on_c, 0, 103, 100
2, 17250, Note_on_c, 0, 93, 100
2, 17250, Note_on_c, 0, 91, 100
2, 17250, Note_on_c, 0, 69, 100
2, 17250, Note_on_c, 0, 67, 100
2, 17250, Note_on_c, 0, 81, 100
2, 17250, Note_on_c, 0, 79, 100
2, 17280, Note_on_c, 0, 96, 100
2, 17280, Note_on_c, 0, 84, 100
2, 17280, Note_on_c, 0, 72, 100
2, 17280, Note_on_c, 0, 60, 100
2, 17520, Note_on_c, 0, 96, 0
2, 17520, Note_on_c, 0, 84, 0
2, 17520, Note_on_c, 0, 72, 0
2, 17520, Note_on_c, 0, 60, 0
2, 17760, Note_on_c, 0, 96, 100
2, 17760, Note_on_c, 0, 84, 100
2, 18000, Note_on_c, 0, 96, 0
2, 18000, Note_on_c, 0, 84, 0
2, 18240, Note_on_c, 0, 96, 100
2, 18240, Note_on_c, 0, 84, 100
2, 18480, Note_on_c, 0, 96, 0
2, 18480, Note_on_c, 0, 84, 0
2, 18720, Note_on_c, 0, 100, 100
2, 18720, Note_on_c, 0, 87, 100
2, 18720, Note_on_c, 0, 75, 100
2, 18720, Note_on_c, 0, 62, 100
2, 18960, Note_on_c, 0, 100, 0
2, 18960, Note_on_c, 0, 87, 0
2, 18960, Note_on_c, 0, 75, 0
2, 18960, Note_on_c, 0, 62, 0
2, 19200, Note_on_c, 0, 100, 100
2, 19200, Note_on_c, 0, 87, 100
2, 19440, Note_on_c, 0, 100, 0
2, 19440, Note_on_c, 0, 87, 0
2, 19680, Note_on_c, 0, 100, 100
2, 19680, Note_on_c, 0, 87, 100
2, 19920, Note_on_c, 0, 100, 0
2, 19920, Note_on_c, 0, 87, 0
2, 20130, Note_on_c, 0, 103, 0
2, 20130, Note_on_c, 0, 91, 0
2, 20130, Note_on_c, 0, 67, 0
2, 20130, Note_on_c, 0, 79, 0
2, 20160, Note_on_c, 0, 98, 100
2, 20160, Note_on_c, 0, 85, 100
2, 20160, Note_on_c, 0, 73, 100
2, 20400, Note_on_c, 0, 98, 0
2, 20400, Note_on_c, 0, 85, 0
2, 20400, Note_on_c, 0, 73, 0
2, 20640, Note_on_c, 0, 98, 100
2, 20640, Note_on_c, 0, 85, 100
2, 20880, Note_on_c, 0, 98, 0
2, 20880, Note_on_c, 0, 85, 0
2, 21120, Note_on_c, 0, 97, 100
2, 21120, Note_on_c, 0, 84, 100
2, 21120, Note_on_c, 0, 72, 100
2, 21120, Note_on_c, 0, 61, 100
2, 21360, Note_on_c, 0, 97, 0
2, 21360, Note_on_c, 0, 84, 0
2, 21360, Note_on_c, 0, 72, 0
2, 21360, Note_on_c, 0, 61, 0
2, 21600, Note_on_c, 0, 97, 100
2, 21600, Note_on_c, 0, 84, 100
2, 21840, Note_on_c, 0, 97, 0
2, 21840, Note_on_c, 0, 84, 0
2, 22080, Note_on_c, 0, 99, 100
2, 22080, Note_on_c, 0, 86, 100
2, 22080, Note_on_c, 0, 74, 100
2, 22320, Note_on_c, 0, 99, 0
2, 22320, Note_on_c, 0, 86, 0
2, 22320, Note_on_c, 0, 74, 0
2, 22560, Note_on_c, 0, 99, 100
2, 22560, Note_on_c, 0, 86, 100
2, 22800, Note_on_c, 0, 99, 0
2, 22800, Note_on_c, 0, 86, 0
2, 23010, Text_t, "[play]"
2, 23010, Text_t, "[verse]"
2, 23010, Note_on_c, 0, 105, 0
2, 23010, Note_on_c, 0, 93, 0
2, 23010, Note_on_c, 0, 69, 0
2, 23010, Note_on_c, 0, 81, 0
2, 23010, Note_on_c, 0, 106, 100
2, 23010, Note_on_c, 0, 94, 100
2, 23010, Note_on_c, 0, 70, 100
2, 23010, Note_on_c, 0, 82, 100
2, 23040, Note_on_c, 0, 96, 100
2, 23040, Note_on_c, 0, 84, 100
2, 23040, Note_on_c, 0, 72, 100
2, 23040, Note_on_c, 0, 60, 100
2, 23280, Note_on_c, 0, 96, 0
2, 23280, Note_on_c, 0, 84, 0
2, 23280, Note_on_c, 0, 72, 0
2, 23280, Note_on_c, 0, 60, 0
2, 23520, Note_on_c, 0, 96, 100
2, 23520, Note_on_c, 0, 84, 100
2, 23760, Note_on_c, 0, 96, 0
2, 23760, Note_on_c, 0, 84, 0
2, 24000, Note_on_c, 0, 96, 100
2, 24000, Note_on_c, 0, 84, 100
2, 24240, Note_on_c, 0, 96, 0
2, 24240, Note_on_c, 0, 84, 0
2, 24480, Note_on_c, 0, 100, 100
2, 24480, Note_on_c, 0, 87, 100
2, 24480, Note_on_c, 0, 75, 100
2, 24480, Note_on_c, 0, 62, 100
2, 24720, Note_on_c, 0, 100, 0
2, 24720, Note_on_c, 0, 87, 0
2, 24720, Note_on_c, 0, 75, 0
2, 24720, Note_on_c, 0, 62, 0
2, 24960, Note_on_c, 0, 100, 100
2, 24960, Note_on_c, 0, 87, 100
2, 25200, Note_on_c, 0, 100, 0
2, 25200, Note_on_c, 0, 87, 0
2, 25440, Note_on_c, 0, 100, 100
2, 25440, Note_on_c, 0, 87, 100
2, 25680, Note_on_c, 0, 100, 0
2, 25680, Note_on_c, 0, 87, 0
2, 25920, Note_on_c, 0, 98, 100
2, 25920, Note_on_c, 0, 85, 100
2, 25920, Note_on_c, 0, 73, 100
2, 26160, Note_on_c, 0, 98, 0
2, 26160, Note_on_c, 0, 85, 0
2, 26160, Note_on_c, 0, 73, 0
2, 26400, Note_on_c, 0, 98, 100
2, 26400, Note_on_c, 0, 85, 100
2, 26640, Note_on_c, 0, 98, 0
2, 26640, Note_on_c, 0, 85, 0
2, 26880, Note_on_c, 0, 97, 100
2, 26880, Note_on_c, 0, 84, 100
2, 26880, Note_on_c, 0, 72, 100
2, 26880, Note_on_c, 0, 61, 100
2, 27120, Note_on_c, 0, 97, 0
2, 27120, Note_on_c, 0, 84, 0
2, 27120, Note_on_c, 0, 72, 0
2, 27120, Note_on_c, 0, 61, 0
2, 27360, Note_on_c, 0, 97, 100
2, 27360, Note_on_c, 0, 84, 100
2, 27600, Note_on_c, 0, 97, 0
2, 27600, Note_on_c, 0, 84, 0
2, 27840, Note_on_c, 0, 99, 100
2, 27840, Note_on_c, 0, 86, 100
2, 27840, Note_on_c, 0, 74, 100
2, 28080, Note_on_c, 0, 99, 0
2, 28080, Note_on_c, 0, 86, 0
2, 28080, Note_on_c, 0, 74, 0
2, 28320, Note_on_c, 0, 99, 100
2, 28320, Note_on_c, 0, 86, 100
2, 28560, Note_on_c, 0, 99, 0
2, 28560, Note_on_c, 0, 86, 0
2, 28770, Note_on_c, 0, 106, 0
2, 28770, Note_on_c, 0, 94, 0
2, 28770, Note_on_c, 0, 70, 0
2, 28770, Note_on_c, 0, 82, 0
2, 28770, Note_on_c, 0, 105, 100
2, 28770, Note_on_c, 0, 93, 100
2, 28770, Note_on_c, 0, 69, 100
2, 28770, Note_on_c, 0, 81, 100
2, 28800, Text_t, "[lighting (blackout)]"
2, 28800, Text_t, "sing_off"
2, 28800, Text_t, "bass_off"
2, 28800, Text_t, "gtr_half_tempo"
2, 28800, Text_t, "bass_half_tempo"
2, 28800, Text_t, "drum_half_tempo"
2, 28800, Text_t, "[crowd_half_tempo]"
2, 28800, Text_t, "[half_tempo]"
2, 28800, Note_on_c, 0, 96, 100
2, 28800, Note_on_c, 0, 84, 100
2, 28800, Note_on_c, 0, 72, 100
2, 28800, Note_on_c, 0, 60, 100
2, 29040, Note_on_c, 0, 96, 0
2, 29040, Note_on_c, 0, 84, 0
2, 29040, Note_on_c, 0, 72, 0
2, 29040, Note_on_c, 0, 60, 0
2, 29280, Note_on_c, 0, 96, 100
2, 29280, Note_on_c, 0, 84, 100
2, 29520, Note_on_c, 0, 96, 0
2, 29520, Note_on_c, 0, 84, 0
2, 29760, Note_on_c, 0, 96, 100
2, 29760, Note_on_c, 0, 84, 100
2, 30000, Note_on_c, 0, 96, 0
2, 30000, Note_on_c, 0, 84, 0
2, 30240, Note_on_c, 0, 100, 100
2, 30240, Note_on_c, 0, 87, 100
2, 30240, Note_on_c, 0, 75, 100
2, 30240, Note_on_c, 0, 62, 100
2, 30480, Note_on_c, 0, 100, 0
2, 30480, Note_on_c, 0, 87, 0
2, 30480, Note_on_c, 0, 75, 0
2, 30480, Note_on_c, 0, 62, 0
2, 30720, Note_on_c, 0, 100, 100
2, 30720, Note_on_c, 0, 87, 100
2, 30960, Note_on_c, 0, 100, 0
2, 30960, Note_on_c, 0, 87, 0
2, 31200, Note_on_c, 0, 100, 100
2, 31200, Note_on_c, 0, 87, 100
2, 31440, Note_on_c, 0, 100, 0
2, 31440, Note_on_c, 0, 87, 0
2, 31680, Note_on_c, 0, 98, 100
2, 31680, Note_on_c, 0, 85, 100
2, 31680, Note_on_c, 0, 73, 100
2, 31920, Note_on_c, 0, 98, 0
2, 31920, Note_on_c, 0, 85, 0
2, 31920, Note_on_c, 0, 73, 0
2, 32160, Note_on_c, 0, 98, 100
2, 32160, Note_on_c, 0, 85, 100
2, 32400, Note_on_c, 0, 98, 0
2, 32400, Note_on_c, 0, 85, 0
2, 32640, Note_on_c, 0, 97, 100
2, 32640, Note_on_c, 0, 84, 100
2, 32640, Note_on_c, 0, 72, 100
2, 32640, Note_on_c, 0, 61, 100
2, 32880, Note_on_c, 0, 97, 0
2, 32880, Note_on_c, 0, 84, 0
2, 32880, Note_on_c, 0, 72, 0
2, 32880, Note_on_c, 0, 61, 0
2, 33120, Note_on_c, 0, 97, 100
2, 33120, Note_on_c, 0, 84, 100
2, 33360, Note_on_c, 0, 97, 0
2, 33360, Note_on_c, 0, 84, 0
2, 33600, Note_on_c, 0, 99, 100
2, 33600, Note_on_c, 0, 86, 100
2, 33600, Note_on_c, 0, 74, 100
2, 33840, Note_on_c, 0, 99, 0
2, 33840, Note_on_c, 0, 86, 0
2, 33840, Note_on_c, 0, 74, 0
2, 34080, Note_on_c, 0, 99, 100
2, 34080, Note_on_c, 0, 86, 100
2, 34320, Note_on_c, 0, 99, 0
2, 34320, Note_on_c, 0, 86, 0
2, 34530, Note_on_c, 0, 105, 0
2, 34530, Note_on_c, 0, 93, 0
2, 34530, Note_on_c, 0, 69, 0
2, 34530, Note_on_c, 0, 81, 0
2, 34530, Note_on_c, 0, 106, 100
2, 34530, Note_on_c, 0, 94, 100
2, 34530, Note_on_c, 0, 70, 100
2, 34530, Note_on_c, 0, 82, 100
2, 34560, Note_on_c, 0, 96, 100
2, 34560, Note_on_c, 0, 84, 100
2, 34560, Note_on_c, 0, 72, 100
2, 34560, Note_on_c, 0, 60, 100
2, 34800, Note_on_c, 0, 96, 0
2, 34800, Note_on_c, 0, 84, 0
2, 34800, Note_on_c, 0, 72, 0
2, 34800, Note_on_c, 0, 60, 0
2, 35040, Note_on_c, 0, 96, 100
2, 35040, Note_on_c, 0, 84, 100
2, 35280, Note_on_c, 0, 96, 0
2, 35280, Note_on_c, 0, 84, 0
2, 35520, Note_on_c, 0, 96, 100
2, 35520, Note_on_c, 0, 84, 100
2, 35760, Note_on_c, 0, 96, 0
2, 35760, Note_on_c, 0, 84, 0
2, 36000, Note_on_c, 0, 100, 100
2, 36000, Note_on_c, 0, 87, 100
2, 36000, Note_on_c, 0, 75, 100
2, 36000, Note_on_c, 0, 62, 100
2, 36240, Note_on_c, 0, 100, 0
2, 36240, Note_on_c, 0, 87, 0
2, 36240, Note_on_c, 0, 75, 0
2, 36240, Note_on_c, 0, 62, 0
2, 36480, Note_on_c, 0, 100, 100
2, 36480, Note_on_c, 0, 87, 100
2, 36720, Note_on_c, 0, 100, 0
2, 36720, Note_on_c, 0, 87, 0
2, 36960, Note_on_c, 0, 100, 100
2, 36960, Note_on_c, 0, 87, 100
2, 37200, Note_on_c, 0, 100, 0
2, 37200, Note_on_c, 0, 87, 0
2, 37440, Note_on_c, 0, 98, 100
2, 37440, Note_on_c, 0, 85, 100
2, 37440, Note_on_c, 0, 73, 100
2, 37680, Note_on_c, 0, 98, 0
2, 37680, Note_on_c, 0, 85, 0
2, 37680, Note_on_c, 0, 73, 0
2, 37920, Note_on_c, 0, 98, 100
2, 37920, Note_on_c, 0, 85, 100
2, 38160, Note_on_c, 0, 98, 0
2, 38160, Note_on_c, 0, 85, 0
2, 38400, Note_on_c, 0, 97, 100
2, 38400, Note_on_c, 0, 84, 100
2, 38400, Note_on_c, 0, 72, 100
2, 38400, Note_on_c, 0, 61, 100
2, 38640, Note_on_c, 0, 97, 0
2, 38640, Note_on_c, 0, 84, 0
2, 38640, Note_on_c, 0, 72, 0
2, 38640, Note_on_c, 0, 61, 0
2, 38880, Note_on_c, 0, 97, 100
2, 38880, Note_on_c, 0, 84, 100
2, 39120, Note_on_c, 0, 97, 0
2, 39120, Note_on_c, 0, 84, 0
2, 39360, Note_on_c, 0, 99, 100
2, 39360, Note_on_c, 0, 86, 100
2, 39360, Note_on_c, 0, 74, 100
2, 39600, Note_on_c, 0, 99, 0
2, 39600, Note_on_c, 0, 86, 0
2, 39600, Note_on_c, 0, 74, 0
2, 39840, Note_on_c, 0, 99, 100
2, 39840, Note_on_c, 0, 86, 100
2, 40080, Note_on_c, 0, 99, 0
2, 40080, Note_on_c, 0, 86, 0
2, 40290, Note_on_c, 0, 106, 0
2, 40290, Note_on_c, 0, 94, 0
2, 40290, Note_on_c, 0, 70, 0
2, 40290, Note_on_c, 0, 82, 0
2, 40290, Note_on_c, 0, 105, 100
2, 40290, Note_on_c, 0, 93, 100
2, 40290, Note_on_c, 0, 69, 100
2, 40290, Note_on_c, 0, 81, 100
2, 40320, Text_t, "[music_start]"
2, 40320, Text_t, "[verse]"
2, 40320, Note_on_c, 0, 96, 100
2, 40320, Note_on_c, 0, 84, 100
2, 40320, Note_on_c, 0, 72, 100
2, 40320, Note_on_c, 0, 60, 100
2, 40560, Note_on_c, 0, 96, 0
2, 40560, Note_on_c, 0, 84, 0
2, 40560, Note_on_c, 0, 72, 0
2, 40560, Note_on_c, 0, 60, 0
2, 40800, Note_on_c, 0, 96, 100
2, 40800, Note_on_c, 0, 84, 100
2, 41040, Note_on_c, 0, 96, 0
2, 41040, Note_on_c, 0, 84, 0
2, 41280, Note_on_c, 0, 96, 100
2, 41280, Note_on_c, 0, 84, 100
2, 41520, Note_on_c, 0, 96, 0
2, 41520, Note_on_c, 0, 84, 0
2, 41760, Note_on_c, 0, 100, 100
2, 41760, Note_on_c, 0, 87, 100
2, 41760, Note_on_c, 0, 75, 100
2, 41760, Note_on_c, 0, 62, 100
2, 42000, Note_on_c, 0, 100, 0
2, 42000, Note_on_c, 0, 87, 0
2, 42000, Note_on_c, 0, 75, 0
2, 42000, Note_on_c, 0, 62, 0
2, 42240, Note_on_c, 0, 100, 100
2, 42240, Note_on_c, 0, 87, 100
2, 42480, Note_on_c, 0, 100, 0
2, 42480, Note_on_c, 0, 87, 0
2, 42720, Note_on_c, 0, 100, 100
2, 42720, Note_on_c, 0, 87, 100
2, 42960, Note_on_c, 0, 100, 0
2, 42960, Note_on_c, 0, 87, 0
2, 43200, Note_on_c, 0, 98, 100
2, 43200, Note_on_c, 0, 85, 100
2, 43200, Note_on_c, 0, 73, 100
2, 43440, Note_on_c, 0, 98, 0
2, 43440, Note_on_c, 0, 85, 0
2, 43440, Note_on_c, 0, 73, 0
2, 43680, Note_on_c, 0, 98, 100
2, 43680, Note_on_c, 0, 85, 100
2, 43920, Note_on_c, 0, 98, 0
2, 43920, Note_on_c, 0, 85, 0
2, 44160, Note_on_c, 0, 97, 100
2, 44160, Note_on_c, 0, 84, 100
2, 44160, Note_on_c, 0, 72, 100
2, 44160, Note_on_c, 0, 61, 100
2, 44400, Note_on_c, 0, 97, 0
2, 44400, Note_on_c, 0, 84, 0
2, 44400, Note_on_c, 0, 72, 0
2, 44400, Note_on_c, 0, 61, 0
2, 44640, Note_on_c, 0, 97, 100
2, 44640, Note_on_c, 0, 84, 100
2, 44880, Note_on_c, 0, 97, 0
2, 44880, Note_on_c, 0, 84, 0
2, 45120, Note_on_c, 0, 99, 100
2, 45120, Note_on_c, 0, 86, 100
2, 45120, Note_on_c, 0, 74, 100
2, 45360, Note_on_c, 0, 99, 0
2, 45360, Note_on_c, 0, 86, 0
2, 45360, Note_on_c, 0, 74, 0
2, 45600, Note_on_c, 0, 99, 100
2, 45600, Note_on_c, 0, 86, 100
2, 45840, Note_on_c, 0, 99, 0
2, 45840, Note_on_c, 0, 86, 0
2, 46050, Text_t, "bass_on"
2, 46050, Text_t, "drum_allbeat"
2, 46050, Note_on_c, 0, 105, 0
2, 46050, Note_on_c, 0, 93, 0
2, 46050, Note_on_c, 0, 69, 0
2, 46050, Note_on_c, 0, 81, 0
2, 46050, Note_on_c, 0, 106, 100
2, 46050, Note_on_c, 0, 94, 100
2, 46050, Note_on_c, 0, 70, 100
2, 46050, Note_on_c, 0, 82, 100
2, 46080, Note_on_c, 0, 96, 100
2, 46080, Note_on_c, 0, 84, 100
2, 46080, Note_on_c, 0, 72, 100
2, 46080, Note_on_c, 0, 60, 100
2, 46320, Note_on_c, 0, 96, 0
2, 46320, Note_on_c, 0, 84, 0
2, 46320, Note_on_c, 0, 72, 0
2, 46320, Note_on_c, 0, 60, 0
2, 46560, Note_on_c, 0, 96, 100
2, 46560, Note_on_c, 0, 84, 100
2, 46800, Note_on_c, 0, 96, 0
2, 46800, Note_on_c, 0, 84, 0
2, 47040, Note_on_c, 0, 96, 100
2, 47040, Note_on_c, 0, 84, 100
2, 47280, Note_on_c, 0, 96, 0
2, 47280, Note_on_c, 0, 84, 0
2, 47520, Note_on_c, 0, 100, 100
2, 47520, Note_on_c, 0, 87, 100
2, 47520, Note_on_c, 0, 75, 100
2, 47520, Note_on_c, 0, 62, 100
2, 47760, Note_on_c, 0, 100, 0
2, 47760, Note_on_c, 0, 87, 0
2, 47760, Note_on_c, 0, 75, 0
2, 47760, Note_on_c, 0, 62, 0
2, 48000, Note_on_c, 0, 100, 100
2, 48000, Note_on_c, 0, 87, 100
2, 48240, Note_on_c, 0, 100, 0
2, 48240, Note_on_c, 0, 87, 0
2, 48480, Note_on_c, 0, 100, 100
2, 48480, Note_on_c, 0, 87, 100
2, 48720, Note_on_c, 0, 100, 0
2, 48720, Note_on_c, 0, 87, 0
2, 48930, Note_on_c, 0, 103, 100
2, 48930, Note_on_c, 0, 91, 100
2, 48930, Note_on_c, 0, 67, 100
2, 48930, Note_on_c, 0, 79, 100
2, 48960, Note_on_c, 0, 98, 100
2, 48960, Note_on_c, 0, 85, 100
2, 48960, Note_on_c, 0, 73, 100
2, 49200, Note_on_c, 0, 98, 0
2, 49200, Note_on_c, 0, 85, 0
2, 49200, Note_on_c, 0, 73, 0
2, 49440, Note_on_c, 0, 98, 100
2, 49440, Note_on_c, 0, 85, 100
2, 49680, Note_on_c, 0, 98, 0
2, 49680, Note_on_c, 0, 85, 0
2, 49920, Note_on_c, 0, 97, 100
2, 49920, Note_on_c, 0, 84, 100
2, 49920, Note_on_c, 0, 72, 100
2, 49920, Note_on_c, 0, 61, 100
2, 50160, Note_on_c, 0, 97, 0
2, 50160, Note_on_c, 0, 84, 0
2, 50160, Note_on_c, 0, 72, 0
2, 50160, Note_on_c, 0, 61, 0
2, 50400, Note_on_c, 0, 97, 100
2, 50400, Note_on_c, 0, 84, 100
2, 50640, Note_on_c, 0, 97, 0
2, 50640, Note_on_c, 0, 84, 0
2, 50880, Note_on_c, 0, 99, 100
2, 50880, Note_on_c, 0, 86, 100
2, 50880, Note_on_c, 0, 74, 100
2, 51120, Note_on_c, 0, 99, 0
2, 51120, Note_on_c, 0, 86, 0
2, 51120, Note_on_c, 0, 74, 0
2, 51360, Note_on_c, 0, 99, 100
2, 51360, Note_on_c, 0, 86, 100
2, 51600, Note_on_c, 0, 99, 0
2, 51600, Note_on_c, 0, 86, 0
2, 51810, Note_on_c, 0, 106, 0
2, 51810, Note_on_c, 0, 94, 0
2, 51810, Note_on_c, 0, 70, 0
2, 51810, Note_on_c, 0, 82, 0
2, 51810, Note_on_c, 0, 103, 0
2, 51810, Note_on_c, 0, 91, 0
2, 51810, Note_on_c, 0, 67, 0
2, 51810, Note_on_c, 0, 79, 0
